"endTime","artistName","trackName","msPlayed"
"2024-01-25 17:35","BOJAN","SARAJEVO FREESTYLE",990
"2024-01-25 17:35","LOC 079","Fuego",140
"2024-01-25 17:35","Makar","Je M'en Fous",108300
"2024-01-25 17:35","OG LOCKE","THE GIRL IS MINE",120
"2024-01-25 17:37","Makar","RAUS",160775
"2024-01-25 17:40","Makar","Dream",0
"2024-01-25 17:43","Makar","RAUS",160645
"2024-01-25 18:57","Makar","Dream",176670
"2024-01-26 09:05","Jazeek","112",146638
"2024-01-26 09:07","OG LOCKE","THE GIRL IS MINE",97746
"2024-01-26 09:10","Talk Down","Red Wine",185280
"2024-01-26 09:12","BOJAN","SARAJEVO FREESTYLE",103404
"2024-01-26 09:14","Samra","Zanka",162304
"2024-01-26 09:24","LOC 079","Fuego",164859
"2024-01-26 09:27","Makar","Je M'en Fous",177361
"2024-01-26 09:30","Jazeek","Rufe dich an",160000
"2024-01-26 09:32","Bobby Vandamme","BANDIT",140508
"2024-01-26 09:35","BOJAN","BABE",171990
"2024-01-26 09:37","EREN CAN","Gegner",125454
"2024-01-26 09:40","OMAR","Playlist",162786
"2024-01-26 09:43","Makar","Verdwaald",176129
"2024-01-26 09:45","Jazeek","Ok Ok",138220
"2024-01-26 09:47","LOC 079","Tut schon weh",151278
"2024-01-26 09:48","BOJAN","KALI",36714
"2024-01-26 12:42","DYSTINCT","Tek Tek (feat. MHD)",161506
"2024-01-26 12:45","Moha K","Rapapap",165146
"2024-01-26 12:48","DYSTINCT","La",148328
"2024-01-26 12:50","Oualid","Ya Nari",130000
"2024-01-26 12:52","Masri","El 7ob Sa3b",142800
"2024-01-26 14:49","Jungeli","Rashel",124321
"2024-01-26 14:52","Makar","RAUS",160645
"2024-01-26 14:54","DYSTINCT","Tek Tek (feat. MHD)",161506
"2024-01-26 14:58","DYSTINCT","Tek Tek (feat. MHD)",161506
"2024-01-26 15:00","Moha K","Rapapap",165146
"2024-01-26 15:03","DYSTINCT","La",148328
"2024-01-26 15:05","Oualid","Ya Nari",130000
"2024-01-26 15:08","Masri","El 7ob Sa3b",142800
"2024-01-26 15:08","Jungeli","Rashel",5133
"2024-01-26 15:08","Marwa Loud","Bladi",12329
"2024-01-26 15:10","Moha K","DARBA 9ADIYA",149209
"2024-01-26 15:11","Makar","Alone",29177
"2024-01-26 17:50","Makar","RAUS",160645
"2024-01-26 17:53","Makar","Dream",144000
"2024-01-26 17:55","LOC 079","Fuego",164859
"2024-01-26 17:58","BOJAN","BABE",171990
"2024-01-26 18:00","EREN CAN","Gegner",125454
"2024-01-26 18:03","Samra","Zanka",162304
"2024-01-26 18:05","BATU","Agia Napa",97940
"2024-01-26 18:08","Makar","Je M'en Fous",177361
"2024-01-26 18:09","OG LOCKE","THE GIRL IS MINE",97746
"2024-01-26 18:12","BOJAN","KALI",142540
"2024-01-26 18:14","EREN CAN","Nicht genug",144878
"2024-01-26 18:17","LOC 079","Tut schon weh",151278
"2024-01-26 18:19","Jamin","Allein",158936
"2024-01-26 18:22","Makar","Verdwaald",176129
"2024-01-26 18:25","Pouma","Komme Nicht",140833
"2024-01-26 18:27","YAKARY","papaoutai",139482
"2024-01-26 18:30","Bobby Vandamme","Montpellier",159764
"2024-01-26 18:40","LOC 079","Heimweh",151250
"2024-01-26 18:40","Sherine","Sabry Aalil",2554
"2024-01-26 18:40","Shah","Las Mañas",35788
"2024-01-26 18:45","Nelly Furtado","Say It Right",10565
"2024-01-26 18:45","Sherine","Sabry Aalil",265543
"2024-01-26 18:48","Million Stylez","Miss Fatty",161587
"2024-01-26 18:52","The Game","Hate It Or Love It",1044
"2024-01-26 18:52","Sean Paul","Give It Up to Me",0
"2024-01-26 18:52","Ragheb Alama","Nasini El Donya",270200
"2024-01-26 18:53","Ahmed Bukhatir","Ya Adheeman",1253
"2024-01-26 18:53","The Game","Hate It Or Love It",2252
"2024-01-26 18:53","Sean Paul","Give It Up to Me",57794
"2024-01-26 18:53","50 Cent","Many Men (Wish Death)",975
"2024-01-26 18:53","Ustaz Dzulkarnain Al-Hafiz","Surah Al-Insyirah",1811
"2024-01-26 18:54","Baby Bash","Suga Suga",2670
"2024-01-26 18:54","Sean Paul","Get Busy",2136
"2024-01-26 18:54","Amr Diab","ريحة الحبايب",58351
"2024-01-26 18:59","50 Cent","Best Friend - Remix",253520
"2024-01-26 19:00","Flo Rida","Low (feat. T-Pain)",94952
"2024-01-26 21:17","Makar","RAUS",160645
"2024-01-26 21:20","Makar","Dream",139745
"2024-01-26 21:23","Makar","RAUS",160645
"2024-01-26 21:26","Makar","Dream",120930
"2024-01-26 21:26","LOC 079","Fuego",11006
"2024-01-26 21:27","Lacrim","CODE BARRE",6989
"2024-01-26 21:27","Makar","RAUS",43327
"2024-01-26 21:30","Lacrim","FUGAZI",4760
"2024-01-26 21:30","Lacrim","A.W.A",162733
"2024-01-26 21:30","AriBeatz","J-Lo",14933
"2024-01-26 21:33","Samra","Zanka",30437
"2024-01-26 21:33","Lacrim","JOHN GOTTI (feat. Baby Gang)",174280
"2024-01-26 21:36","Lacrim","JOHN GOTTI (feat. Baby Gang)",174280
"2024-01-27 10:33","Samra","Zanka",149486
"2024-01-27 10:38","Lacrim","CODE BARRE",241480
"2024-01-27 10:40","Lacrim","A.W.A",162733
"2024-01-27 10:43","AriBeatz","J-Lo",161574
"2024-01-27 10:44","Lacrim","FUGAZI",38232
"2024-01-27 10:48","Lacrim","CODE BARRE",241480
"2024-01-27 10:51","Lacrim","A.W.A",162733
"2024-01-27 10:54","AriBeatz","J-Lo",161574
"2024-01-27 10:57","Lacrim","FUGAZI",185786
"2024-01-27 11:01","Lacrim","JOHN GOTTI (feat. Baby Gang)",174538
"2024-01-27 11:04","Samra","Zanka",162304
"2024-01-27 11:08","Lacrim","Senor de los Gallos",233466
"2024-01-27 11:11","Lacrim","Gustavo Gaviria",185960
"2024-01-27 11:13","Lacrim","DEAD INSIDE (feat. ICE)",151560
"2024-01-27 11:16","Lacrim","Ce soir ne sors pas",127965
"2024-01-27 11:18","DYSTINCT","La",148328
"2024-01-27 11:21","Moha K","Besoin de toi",162426
"2024-01-27 11:24","Makar","Je M'en Fous",177361
"2024-01-27 11:26","Oualid","Nabghiha",140666
"2024-01-27 11:29","Jungeli","Rashel",176160
"2024-01-27 11:32","Masri","El 7ob Sa3b",142800
"2024-01-27 11:34","Don Xhoni","Lej",148000
"2024-01-27 11:41","Sherine","كلام عينيه",316940
"2024-01-27 11:45","Inez","Ana Lik",152118
"2024-01-27 11:47","Oualid","Di Mochkila",145783
"2024-01-27 11:50","Franglish","Ça c'est bien",159299
"2024-01-27 11:55","DYSTINCT","Layali",195937
"2024-01-27 11:59","Mister You","Maghrebins",203640
"2024-01-27 12:02","Makar","Alone",163069
"2024-01-27 12:19","Moha K","Rapapap",161039
"2024-01-27 12:21","Ehaam","Parvaneh Var",99590
"2024-01-27 12:36","Mohammad Alizadeh","Baradar",258533
"2024-01-27 12:41","Mohsen Yeganeh","Behet Ghol Midam - Live",285440
"2024-01-27 13:45","2Pac","Hail Mary",155525
"2024-01-27 13:46","Zuna","Rolls Royce Flow",69525
"2024-01-27 14:10","DYSTINCT","La",28480
"2024-01-27 14:10","Unknown Artist","Unknown Track",1322
"2024-01-27 14:10","Franglish","Nous 2",3797
"2024-01-27 14:10","Owen","BLIND",5717
"2024-01-27 14:11","Niaks","Hayla",11967
"2024-01-27 14:13","23","Man",126315
"2024-01-27 14:15","Shiro","MANDANA",123149
"2024-01-27 14:17","Robbz x Brookz","Block Baby",148800
"2024-01-27 14:20","Nineb Youk","Dansar med vinden",180000
"2024-01-27 14:23","Owen","EN GÅNG TILL",159183
"2024-01-27 14:26","Nineb Youk","Mosades",188812
"2024-01-27 14:29","Robbz x Brookz","MALI",154105
"2024-01-27 14:31","Shiro","Pronto",134138
"2024-01-27 14:34","Adel","Hotell",183157
"2024-01-27 14:36","Shiro","Mellan man",121633
"2024-01-27 14:38","Nineb Youk","Believe It",143692
"2024-01-27 14:41","Owen","Dansa",151764
"2024-01-27 14:43","Robin Kadir","Baccarat Rouge",120621
"2024-01-27 14:45","23","Blessing",131039
"2024-01-27 14:47","Owen","Nia Mondo",137647
"2024-01-27 14:50","Shiro","Annan Man (part 2)",131876
"2024-01-27 14:52","Nineb Youk","Ghetto prinsessa",131283
"2024-01-27 14:55","Robbz x Brookz","GE ALLT",165981
"2024-01-27 14:57","Owen","DJUPA SÅR",141600
"2024-01-27 14:59","Robin Kadir","Lover & Protector",139200
"2024-01-27 15:02","Yasin","MAGAZINE",157173
"2024-01-27 15:05","GULEED","Har Du Vatt Här",200000
"2024-01-27 15:07","Ant Wan","Habiba",134347
"2024-01-27 15:10","Shiro","HIGH ROLLERS",135491
"2024-01-27 15:12","23","Savastano",123428
"2024-01-27 15:14","23","En Chans",124615
"2024-01-27 15:16","GULEED","Dubbla Skift",150476
"2024-01-27 15:19","Ant Wan","En",176000
"2024-01-27 15:22","Robin Kadir","Umrah",128400
"2024-01-27 15:24","Adel","Vad har jag blivit",178668
"2024-01-27 15:32","Nineb Youk","Life Is Hard",154903
"2024-01-27 15:34","Nineb Youk","Kommer ifrån",146924
"2024-01-28 11:53","Alicia Keys","Un-thinkable (I'm Ready)",106
"2024-01-28 11:53","Alicia Keys","Un-thinkable (I'm Ready)",917
"2024-01-28 11:53","LOC 079","Outro",29586
"2024-01-28 11:53","Zuna","Rolls Royce Flow",131919
"2024-01-28 11:53","Sean Paul","Get Busy",1216
"2024-01-28 11:57","Sean Paul","Get Busy",211666
"2024-01-28 11:58","Tyga","Ice Cream Man",39865
"2024-01-28 12:13","DYSTINCT","La",255506
"2024-01-28 13:31","Moha K","DARBA 9ADIYA",127950
"2024-01-28 13:33","Makar","RAUS",160645
"2024-01-28 13:36","Makar","Dream",144000
"2024-01-28 13:40","YAKARY","papaoutai",60029
"2024-01-28 13:43","Makar","Dream",144000
"2024-01-28 13:43","LOC 079","Fuego",810
"2024-01-28 13:43","YAKARY","papaoutai",3937
"2024-01-28 13:44","BOJAN","BABE",71061
"2024-01-29 06:55","Makar","RAUS",160645
"2024-01-29 06:57","Makar","Dream",144000
"2024-01-29 06:58","LOC 079","Fuego",33374
"2024-01-29 07:01","Makar","RAUS",160645
"2024-01-29 07:03","Naseeb","Aphrodite",1150
"2024-01-29 07:03","BOJAN","BABE",1000
"2024-01-29 07:03","EREN CAN","Gegner",2210
"2024-01-29 07:03","Makar","Dream",144000
"2024-01-29 07:03","LOC 079","Fuego",2644
"2024-01-29 07:05","Naseeb","Aphrodite",285
"2024-01-29 07:05","EREN CAN","Gegner",125454
"2024-01-29 07:07","EREN CAN","Gegner",125454
"2024-01-29 07:08","Naseeb","Aphrodite",10355
"2024-01-29 07:08","Makar","Je M'en Fous",1290
"2024-01-29 07:08","OG LOCKE","THE GIRL IS MINE",1400
"2024-01-29 07:09","OG LOCKE","THE GIRL IS MINE",97746
"2024-01-29 07:12","Makar","Je M'en Fous",177361
"2024-01-29 07:16","Talk Down","Red Wine",28900
"2024-01-29 07:16","LOC 079","Tut schon weh",107712
"2024-01-29 07:19","Talk Down","Red Wine",185280
"2024-01-29 07:22","Talk Down","Red Wine",185280
"2024-01-29 07:25","Talk Down","Red Wine",185280
"2024-01-29 07:28","Talk Down","Red Wine",185280
"2024-01-29 07:31","Makar","RAUS",160645
"2024-01-29 07:35","Lartiste","00:00",238939
"2024-01-29 07:38","Moha K","Rapapap",165146
"2024-01-29 07:41","Lacrim","Act 6",1200
"2024-01-29 07:41","Lacrim","Act 6",200894
"2024-01-29 07:41","Owen","Lean & $prite",7854
"2024-01-29 07:44","Owen","Lean & $prite",154015
"2024-01-29 07:47","Talk Down","Red Wine",185280
"2024-01-29 07:52","Talk Down","Red Wine",305734
"2024-01-29 07:58","Talk Down","Red Wine",39000
"2024-01-29 14:26","Talk Down","Red Wine",186650
"2024-01-29 14:27","Oualid","Di Mochkila",53430
"2024-01-29 14:31","Moha K","Goodbye",191229
"2024-01-29 14:33","Moha K","Rapapap",165146
"2024-01-29 14:36","Jungeli","Rashel",176160
"2024-01-29 14:39","Oualid","Hbibi Malou",184000
"2024-01-29 14:42","Heuss L'enfoiré","Souvenir",166751
"2024-01-29 14:45","DYSTINCT","Tek Tek (feat. MHD)",161506
"2024-01-29 14:48","Aymoune","Leyla",194533
"2024-01-29 14:51","Moha K","Ma vida",192989
"2024-01-29 14:54","Aya Nakamura","Hypé",157053
"2024-01-29 14:57","Oualid","Yemma (Nafsi)",162719
"2024-01-29 14:59","Heuss L'enfoiré","Léger",150173
"2024-01-29 15:02","Marwa Loud","C'est mon Boy",167853
"2024-01-29 15:06","DJ Kayz","Bled",224000
"2024-01-29 15:09","Moha K","Chouffo w Goulo",181297
"2024-01-29 15:12","GLK","C'est elle",167656
"2024-01-29 15:14","Oualid","Ya Nari",130000
"2024-01-29 15:17","Landy","Médusa",157600
"2024-01-29 15:19","SisiK","Tchoukou",162857
"2024-01-29 15:20","SenSey'","Je t'aime",17703
"2024-01-29 16:06","Moha K","Goodbye",534430
"2024-01-29 20:01","Makar","RAUS",219996
"2024-01-29 20:04","Makar","RAUS",160645
"2024-01-29 20:07","Makar","Dream",144000
"2024-01-29 20:09","LOC 079","Fuego",164859
"2024-01-29 20:11","EREN CAN","Gegner",125454
"2024-01-29 20:14","BOJAN","BABE",171990
"2024-01-29 20:15","Naseeb","Aphrodite",27910
"2024-01-29 20:15","Makar","Je M'en Fous",1370
"2024-01-29 20:15","OG LOCKE","THE GIRL IS MINE",1270
"2024-01-29 20:16","OG LOCKE","THE GIRL IS MINE",97746
"2024-01-29 20:19","LOC 079","Tut schon weh",0
"2024-01-29 20:19","Makar","Je M'en Fous",177361
"2024-01-29 20:22","Makar","Je M'en Fous",177361
"2024-01-29 20:26","LOC 079","Tut schon weh",73178
"2024-01-29 20:29","Lacrim","GOGETA",168698
"2024-01-29 20:32","C.Gambino","Regler (Båset)",156408
"2024-01-29 20:35","AM La Scampia","Booska'Triste Fête",1270
"2024-01-29 20:35","Lacrim","GOGETA",162820
"2024-01-29 20:35","Oskoow","La Diff",1310
"2024-01-29 20:35","Kamas Skuh","Freestyle #TPJ 2",1530
"2024-01-29 20:35","Pirate","Sweety",780
"2024-01-29 20:35","Lacrim","Penelope Cruz",990
"2024-01-29 20:35","Mister You","Pénurie",1440
"2024-01-29 20:35","Lacrim","Freestyle le 1er Juin",930
"2024-01-29 20:35","Werenoi","Nos labels c'est du papel",1310
"2024-01-29 20:35","PLK","Pelo",13030
"2024-01-29 20:35","Niaks","Mahmouma",930
"2024-01-29 20:38","Lacrim","A.W.A",162733
"2024-01-29 20:41","Lacrim","A.W.A",162733
"2024-01-29 20:46","Lacrim","FUGAZI",185786
"2024-01-29 20:49","Lacrim","JOHN GOTTI (feat. Baby Gang)",174280
"2024-01-29 20:52","Samra","Zanka",162304
"2024-01-29 20:56","Lacrim","Senor de los Gallos",233466
"2024-01-29 20:59","Lacrim","Ce soir ne sors pas",14695
"2024-01-29 20:59","Lacrim","Gustavo Gaviria",185960
"2024-01-29 21:01","Baby Gang","Gustavo (feat. Lacrim, FT Kings)",130653
"2024-01-29 21:08","Lacrim","DEAD INSIDE (feat. ICE)",207666
"2024-01-29 21:11","Lacrim","Penelope Cruz",187853
"2024-01-29 21:15","Lacrim","On l'a pas choisi",178933
"2024-01-29 21:22","Lacrim","MAIN MOITE",183106
"2024-01-29 21:39","Rimkus","Ali",244744
"2024-01-30 09:15","D-Lo","Murda Gang",141518
"2024-01-30 09:17","Zuna","Rolls Royce Flow",130575
"2024-01-30 09:20","BOJAN","KREIS",170495
"2024-01-30 09:22","LOC 079","Outro",115999
"2024-01-30 09:25","Jazeek","CC",160824
"2024-01-30 09:28","Zuna","Wo du warst",186317
"2024-01-30 09:30","YAKARY","Besiktas",136153
"2024-01-30 09:33","Bobby Vandamme","Sadio Mane",155353
"2024-01-30 09:35","BOJAN","PARABELLUM",151884
"2024-01-30 09:38","LOC 079","My Chérie 2",137999
"2024-01-30 09:40","Jazeek","Wunderschön",125106
"2024-01-30 09:43","Zuna","Ayé",181492
"2024-01-30 09:45","EREN CAN","Babyblau",145930
"2024-01-30 09:48","Bobby Vandamme","Ewa Zina",151939
"2024-01-30 09:51","BOJAN","BABE",171990
"2024-01-30 09:53","LOC 079","Dein Platz",144307
"2024-01-30 10:14","Moha K","Goodbye",388049
"2024-01-30 10:14","Moha K","Dernier souffle",22280
"2024-01-30 10:18","Moha K","Goodbye",191229
"2024-01-30 10:19","Franglish","Ça c'est bien",2520
"2024-01-30 10:19","Jungeli","Rashel",1110
"2024-01-30 10:19","Moha K","Dernier souffle",101410
"2024-01-30 10:23","Moha K","Goodbye",191229
"2024-01-30 10:25","DYSTINCT","La",148328
"2024-01-30 10:27","Makar","Dream",144000
"2024-01-30 10:31","Moha K","Goodbye",191229
"2024-01-30 10:33","Makar","Dream",144000
"2024-01-30 10:35","Masri","El 7ob Sa3b",142800
"2024-01-30 10:38","Masri","Enty M3aya",165142
"2024-01-30 10:42","Scridge","Samira 3",207307
"2024-01-30 10:45","Makar","Je M'en Fous",177361
"2024-01-30 10:47","DYSTINCT","Tek Tek (feat. MHD)",161506
"2024-01-30 10:51","Moha K","Goodbye",191229
"2024-01-30 10:53","Moha K","Dernier souffle",115110
"2024-01-30 10:56","Talk Down","Red Wine",185280
"2024-01-30 11:00","Lartiste","00:00",238939
"2024-01-30 11:01","Moha K","Rapapap",0
"2024-01-30 11:04","Talk Down","Red Wine",185280
"2024-01-30 11:08","Moha K","Rapapap",23180
"2024-01-30 11:08","Lartiste","00:00",238939
"2024-01-30 12:34","Talk Down","Red Wine",56130
"2024-01-30 14:34","Talk Down","Red Wine",185280
"2024-01-30 14:34","Lartiste","00:00",23020
"2024-01-30 14:36","Owen","Lean & $prite",154015
"2024-01-30 14:37","Oualid","Di Mochkila",6124
"2024-01-30 14:40","Kerchak","Roule un autre - A COLORS SHOW",176086
"2024-01-30 14:41","Moha K","Besoin de toi",57113
"2024-01-30 14:44","Kerchak","Roule un autre - A COLORS SHOW",176086
"2024-01-30 14:47","Moha K","Besoin de toi",162426
"2024-01-30 14:51","Lacrim","Senor de los Gallos",233466
"2024-01-30 14:53","AriBeatz","J-Lo",161574
"2024-01-30 14:56","Lacrim","JOHN GOTTI (feat. Baby Gang)",174280
"2024-01-30 14:59","Jazeek","Amsterdam",159587
"2024-01-30 15:01","Niaks","C'est miné",144333
"2024-01-30 15:05","Lacrim","CODE BARRE",241480
"2024-01-30 15:09","Mister You","Le neiman",195447
"2024-01-30 15:11","Mister You","La Costa",140739
"2024-01-30 15:14","Jayh","Toxic Love (feat. DYSTINCT)",155540
"2024-01-30 15:17","DJ Sem","Oh Bébé feat. DYSTINCT",172440
"2024-01-30 15:19","DYSTINCT","La",148328
"2024-01-30 15:22","DYSTINCT","Niye (feat. Ali471)",204905
"2024-01-30 15:26","DYSTINCT","Habiba (feat. Tawsen)",194399
"2024-01-30 15:28","DYSTINCT","Layali",112693
"2024-01-30 15:44","Kerchak","Roule un autre - A COLORS SHOW",81670
"2024-01-30 16:21","Kerchak","Roule un autre - A COLORS SHOW",149030
"2024-01-30 19:03","Moha K","Goodbye",379517
"2024-01-30 19:03","EREN CAN","Gegner",17763
"2024-01-30 19:09","Moha K","Goodbye",381309
"2024-01-30 19:10","EREN CAN","Gegner",20814
"2024-01-30 19:13","Moha K","Goodbye",170
"2024-01-30 19:13","Moha K","Goodbye",191229
"2024-01-30 19:13","EREN CAN","Gegner",10318
"2024-01-30 19:15","PLK","Pelo",106794
"2024-01-30 19:18","Moha K","Goodbye",191229
"2024-01-31 07:19","Moha K","Goodbye",211259
"2024-01-31 07:21","EREN CAN","Gegner",125454
"2024-01-31 07:25","Mehdi Darabi","Koja Rafte Boodi",198565
"2024-01-31 07:27","Acnatro","Heaven",7070
"2024-01-31 07:27","Ehaam","Parvaneh Var",119390
"2024-01-31 07:27","Sheikh Saad Ghamdi","Ayat Al Kursi",43560
"2024-01-31 07:29","Sheikh Saad Ghamdi","Ayat Al Kursi",43560
"2024-01-31 07:29","Abdulaziz Alrashed","الله يعلم",66218
"2024-01-31 07:49","Acnatro","Heaven",71801
"2024-01-31 07:52","Moha K","Goodbye",191229
"2024-01-31 07:54","EREN CAN","Gegner",125454
"2024-01-31 07:57","Mehdi Darabi","Koja Rafte Boodi",206800
"2024-01-31 08:02","Ehaam","Parvaneh Var",261982
"2024-01-31 08:04","LOC 079","My Chérie 2",137999
"2024-01-31 08:06","BOJAN","KALI",142540
"2024-01-31 08:10","Ebi","Pichak",238893
"2024-01-31 08:14","Mahyar","Bishtar Az Hamishe",225137
"2024-01-31 08:15","Naser Zeynali","Gole Man",61454
"2024-01-31 08:17","Ali Mir","Na Dige",103627
"2024-01-31 08:20","Talk Down","Red Wine",185280
"2024-01-31 08:24","Lartiste","00:00",238939
"2024-01-31 08:27","Moha K","Rapapap",165146
"2024-01-31 08:30","Lacrim","Act 6",200894
"2024-01-31 08:33","Oualid","Di Mochkila",5824
"2024-01-31 08:33","Owen","Lean & $prite",154015
"2024-01-31 08:35","Owen","Lean & $prite",154015
"2024-01-31 08:38","Oualid","Di Mochkila",145783
"2024-01-31 08:40","Inez","Ana Lik",152118
"2024-01-31 08:45","Lartiste","Zarzour",199586
"2024-01-31 08:46","Sheikh Saad Ghamdi","Ayat Al Kursi",43560
"2024-01-31 08:46","Abdulaziz Alrashed","الله يعلم",66218
"2024-01-31 08:48","Acnatro","Heaven",100827
"2024-01-31 08:51","Kerchak","Roule un autre - A COLORS SHOW",176086
"2024-01-31 09:04","Moha K","Besoin de toi",44953
"2024-01-31 09:11","Moha K","Goodbye",176670
"2024-01-31 14:37","Moha K","Goodbye",195049
"2024-01-31 14:39","EREN CAN","Gegner",125454
"2024-01-31 14:43","Mehdi Darabi","Koja Rafte Boodi",206800
"2024-01-31 14:47","Ehaam","Parvaneh Var",261982
"2024-01-31 14:49","LOC 079","My Chérie 2",137999
"2024-01-31 14:52","BOJAN","KALI",142540
"2024-01-31 14:53","Mahyar","Bishtar Az Hamishe",2000
"2024-01-31 14:53","Naser Zeynali","Gole Man",2670
"2024-01-31 14:53","Ebi","Pichak",75363
"2024-01-31 14:54","Ali Mir","Na Dige",56380
"2024-01-31 14:56","23","M.O.B",108000
"2024-01-31 14:59","Fireboy DML","King",165040
"2024-01-31 15:03","Ajebo Hustlers","Symbiosis",249286
"2024-01-31 15:05","Ant Wan","Komplicerat",139200
"2024-01-31 15:10","Sherine","الوتر الحساس",261224
"2024-01-31 15:12","Owen","Nakala",153043
"2024-01-31 15:15","Sticky","Love & Guns",168888
"2024-01-31 15:20","Homayoun Shajarian","Shajarian The Gypsy - Dj Abehn Remix",324000
"2024-01-31 15:23","Jamule","Overdose",157030
"2024-01-31 15:26","Elyanna","Enta Eih - Acoustic",123281
"2024-01-31 15:28","LOC 079","Outro",115999
"2024-01-31 15:39","Sherine","كلام عينيه",642158
"2024-01-31 15:41","Chilleaux","Change Your Style",166034
"2024-01-31 19:44","50 Cent","Best Friend - Remix",126582
"2024-01-31 19:44","Makar","Dream",270
"2024-01-31 19:46","Makar","Dream",144000
"2024-01-31 19:47","Libianca","People",57650
"2024-01-31 19:50","Makar","Dream",144000
"2024-01-31 19:52","Odeal","Coffee (Don't Read Signs)",161739
"2024-01-31 19:59","C.Gambino","Val d'Isère",125260
"2024-01-31 20:03","Nineb Youk","Kommer ifrån",223365
"2024-01-31 20:06","Amr Diab","ريحة الحبايب",194298
"2024-01-31 20:09","Inez","Salina",134000
"2024-01-31 20:11","C.Gambino","XXX (Bow Wow Wow)",125943
"2024-01-31 20:13","Bobby Vandamme","Brazil Funk Freestyle 🇧🇷",131163
"2024-01-31 20:17","Hassan Abou Seoud","Shik Shak Shok - Remastered",235218
"2024-01-31 20:18","Nej","Ma colombe",3650
"2024-01-31 20:20","Chop Daily","Birds & the Bees",156734
"2024-01-31 20:22","Elai","Un Me Ty",108000
"2024-01-31 20:24","Makar","Paranoia",144920
"2024-01-31 20:27","Davido","UNAVAILABLE (feat. Musa Keys)",169911
"2024-01-31 20:30","Emma Peters","Fous",151320
"2024-01-31 20:34","Baby Gang","Casablanca (feat. Morad)",274250
